concept_id,concept,score,legacy_coverage_score,support_factor,dardic_positive_votes,plains_positive_votes,separation,eligible,dardic_family_id,dardic_family,plains_family_id,plains_family,dardic_linked,plains_linked,dardic_observed,plains_observed,dardic_coverage,plains_coverage,dardic_own,plains_own,dardic_cross,plains_cross,legacy_rank,rank
1357,DAUGHTER,0.531863,0.332916,1,13.833333333333334,11.583333333333332,0.531863,True,6481,duhitŕ̩,9238,*biḍḍa,17,36,22,71,0.7727272727272727,0.5070422535211268,0.8137254901960784,0.32175925925925924,0,0.07175925925925924,88,56
1782,GUEST,0.529773,0.537349,0.9,4.5,8.0,0.588636,True,8956,*prārtʰyaka,8973,prāhuṇa,10,11,11,12,0.9090909090909091,0.9166666666666666,0.45,0.7272727272727273,0,0,7,57
942,HONEY,0.529167,0.415112,1,8.5,6.0,0.529167,True,9989,mākṣiká,9784,mádʰu,12,10,15,13,0.8,0.7692307692307693,0.7083333333333334,0.6,0,0.25,36,58
996,DEAF,0.524716,0.412343,1,6.7,9.5,0.524716,True,9268-8,*bōḍa,9130,badʰirá,11,16,15,19,0.7333333333333333,0.8421052631578947,0.6090909090909091,0.59375,0.09090909090909091,0.0625,38,59
2090,MY,0.523237,0.190147,1,6.0,6.0,0.523237,True,9691,ma,3873,kʰāni,8,13,14,36,0.5714285714285714,0.3611111111111111,0.75,0.46153846153846156,0.0625,0.10256410256410256,279,60
657,PRICE,0.518651,0.394954,1,7.5,7.366666666666667,0.518651,True,10257,mūlya,6622,dramma,9,21,11,24,0.8181818181818182,0.875,0.8333333333333334,0.3507936507936508,0,0.1468253968253968,45,61
666,RIVER,0.51861,0.286554,1,6.0,25.0,0.51861,True,13415,síndʰu,6943,nadī́,13,31,22,60,0.5909090909090909,0.5166666666666667,0.46153846153846156,0.8064516129032258,0.23076923076923078,0,130,62
1834,SHE,0.518519,0.167979,0.6666666666666667,3.3333333333333335,13.0,0.777778,True,12815,sá,972,asáu,6,13,14,43,0.42857142857142855,0.3023255813953488,0.5555555555555556,1.0,0,0,345,63
1371,KNEE,0.517647,0.393292,1,12.5,6.0,0.517647,True,3243,*kuṭṭʰa,4272,*gōḍḍa,17,20,19,31,0.8947368421052632,0.6451612903225806,0.7352941176470589,0.3,0,0,47,64
1219,WORM,0.516827,0.314279,1,5.5,5.0,0.516827,True,3438,kŕ̩mi,3193,kīṭá,8,13,12,15,0.6666666666666666,0.8666666666666667,0.6875,0.38461538461538464,0,0.038461538461538464,103,65
1583,BRAIN,0.508333,0.359446,1,6.5,6.0,0.508333,True,9926,masta,4197,*gudda,10,15,15,20,0.6666666666666666,0.75,0.65,0.4,0,0.03333333333333333,68,66
1210,HEAVY,0.507986,0.333051,1,9.5,15.200000000000003,0.507986,True,1962,*udguru,9465,bʰārika,16,36,20,67,0.8,0.5373134328358209,0.59375,0.4222222222222223,0,0,87,67
639,MOUNTAIN,0.506993,0.311013,1,6.0,6.5,0.506993,True,3792,kʰaṇḍá,8141,*pāhāḍa,13,11,20,19,0.65,0.5789473684210527,0.46153846153846156,0.5909090909090909,0.038461538461538464,0,106,68
2009,DOG,0.506916,0.354347,1,11.0,18.7,0.506916,True,3219,*kuccura,3275,*kutta,19,43,22,76,0.8636363636363636,0.5657894736842105,0.5789473684210527,0.43488372093023253,0,0,71,69
1235,WHO,0.505263,0.221722,1,8.0,12.833333333333334,0.505263,True,2574,ká,2575,kaḥ punar,15,19,20,74,0.75,0.25675675675675674,0.5333333333333333,0.6754385964912281,0.06666666666666667,0.13157894736842105,221,70
1370,MONTH,0.504304,0.307473,1,8.5,18.733333333333334,0.504304,True,10104,mā́sa,f_vbtodh3gxxoq2,mahīnā,13,35,18,68,0.7222222222222222,0.5147058823529411,0.6538461538461539,0.5352380952380953,0,0.18047619047619046,109,71
341,SICKLE,0.498148,0.294911,1,5.0,10.666666666666666,0.498148,True,100,aŋká,6260,dā́tra,9,20,16,26,0.5625,0.7692307692307693,0.5555555555555556,0.5333333333333333,0.09259259259259259,0,117,72
232,FLEA,0.495833,0.229526,0.7,7.0,3.5,0.708333,True,9029,plúṣi,9029-5,*priṣu,7,6,12,12,0.5833333333333334,0.5,1.0,0.5833333333333334,0,0.16666666666666666,210,73
624,LAKE,0.486045,0.345955,0.74,7.0,3.7,0.656818,True,13254,sáras,8425,pauṣkara,7,11,8,17,0.875,0.6470588235294118,1.0,0.33636363636363636,0,0.022727272727272728,77,74
1618,GRANDSON,0.485625,0.188815,0.7,3.5,6.5,0.69375,True,8416,paútra,6955b,náptr̩,5,8,9,15,0.5555555555555556,0.5333333333333333,0.7,0.8125,0,0.125,287,75
848,THIRST,0.483333,0.429019,1,5.5,5.416666666666666,0.483333,True,5943,*tr̩ṣyā,8199,pipāsā́,10,13,11,15,0.9090909090909091,0.8666666666666667,0.55,0.41666666666666663,0,0,31,76
796,NIPPLE,0.482716,0.292625,0.7666666666666666,5.0,3.833333333333333,0.62963,True,4855,*cuccu,13666,stána,6,9,9,10,0.6666666666666666,0.9,0.8333333333333334,0.4259259259259259,0,0,119,77
1225,DAY (NOT NIGHT),0.481151,0.347542,1,11.166666666666668,28.5,0.481151,True,6333,divasá,6328,dina,20,42,23,70,0.8695652173913043,0.6,0.5583333333333333,0.6785714285714286,0.016666666666666666,0.25793650793650796,74,78
857,STONE,0.481151,0.350052,1,15.833333333333332,18.833333333333332,0.481151,True,11348,*varta,8857,prastará,20,42,23,69,0.8695652173913043,0.6086956521739131,0.7916666666666666,0.4484126984126984,0,0.2777777777777778,73,79
1287,COLD,0.480219,0.337232,1,12.333333333333332,20.78333333333333,0.480219,True,12487,śītalá,13676,stabdʰa,18,44,22,73,0.8181818181818182,0.6027397260273972,0.6851851851851851,0.4723484848484848,0.027777777777777776,0.1693181818181818,84,80
1179,DAY AFTER TOMORROW,0.48,0.39036,0.9,4.5,8.0,0.533333,True,5912,tr̩tī́ya,7799j,paraśvas,10,12,16,14,0.625,0.8571428571428571,0.45,0.6666666666666666,0.05,0,49,81
1523,FORGET,0.478632,0.372104,0.9333333333333332,6.0,4.666666666666666,0.512821,True,1265,āmr̩ṣyatē,12021,vismarati,9,13,10,18,0.9,0.7222222222222222,0.6666666666666666,0.3589743589743589,0,0,58,82
832,BEAN,0.478472,0.372446,0.8666666666666666,4.5,4.333333333333333,0.552083,True,10685,rājamudga,12445,śimba,8,8,9,10,0.8888888888888888,0.8,0.5625,0.5416666666666666,0,0,56,83
1509,MOSQUITO,0.476863,0.27498,1,5.0,21.833333333333332,0.476863,True,9085,*pʰutta,9757,matsara,11,37,18,68,0.6111111111111112,0.5441176470588235,0.45454545454545453,0.5900900900900901,0.09090909090909091,0,144,84
1395,ROUND,0.473333,0.264601,0.8,4.0,6.0,0.591667,True,8171,*piṇḍara,4321,gōla,6,10,9,12,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.6,0.08333333333333333,0,155,85
199,FAMINE,0.471528,0.176393,0.7,3.5,4.25,0.673611,False,6426,*durargʰa,6470,duṣkāla,4,9,7,12,0.5714285714285714,0.75,0.875,0.4722222222222222,0,0,322,86
1360,DUCK,0.471429,0.049303,0.6,4.0,3.0,0.785714,False,1127,ātí,13937,haṁsá,7,3,12,40,0.5833333333333334,0.075,0.5714285714285714,1.0,0,0,1173,87
2060,STORY,0.471429,0.115147,0.6,3.0,4.0,0.785714,False,12748,ślṓka,2702,katʰana,3,7,8,11,0.375,0.6363636363636364,1.0,0.5714285714285714,0,0,550,88
1663,BED,0.47123,0.328512,1,5.0,5.416666666666666,0.47123,True,12323,śáyana,12609,*śēyyā,9,14,14,15,0.6428571428571429,0.9333333333333333,0.5555555555555556,0.38690476190476186,0,0,92,89
2324,GET WET,0.46875,0.279508,0.6,3.0,6.5,0.78125,False,11906,vílīyatē,9502,*bʰiyajyatē,4,8,5,8,0.8,1.0,0.75,0.8125,0,0,142,90
1493,ONE,0.465972,0.319341,1,10.166666666666666,30.666666666666668,0.465972,True,2462-2,*ēkka,2462,ḗka,18,40,21,73,0.8571428571428571,0.547945205479452,0.5648148148148148,0.7666666666666667,0.37037037037037035,0.029166666666666667,99,91
1313,MOON,0.465022,0.315601,1,6.0,30.333333333333332,0.465022,True,10104,mā́sa,4661,candrá,19,40,22,75,0.8636363636363636,0.5333333333333333,0.3157894736842105,0.7583333333333333,0.13157894736842105,0.0125,101,92
2319,"LID (COVER, CAP)",0.465,0.198277,0.6,3.0,7.2,0.775,False,3779,kʰaṭṭáyati,5574,*ḍʰakk,4,9,8,11,0.5,0.8181818181818182,0.75,0.8,0,0,260,93
587,ANT,0.464343,0.260675,1,7.333333333333333,12.666666666666666,0.464343,True,8201,pipīlá,4822,*cimb,13,32,20,66,0.65,0.48484848484848486,0.5641025641025641,0.3958333333333333,0,0.03125,159,94
1181,PALM TREE,0.463816,0.193142,1,5.0,20.0,0.463816,True,5731,tala,14029,hastatala,8,38,17,66,0.47058823529411764,0.5757575757575758,0.625,0.5263157894736842,0,0.2236842105263158,269,95
1531,BRANCH,0.461053,0.434593,0.9,4.5,10.916666666666666,0.512281,True,12260,śaŋkú,5546,ḍāla,10,19,11,24,0.9090909090909091,0.7916666666666666,0.45,0.5745614035087719,0,0,30,96
244,LEFT,0.461002,0.213836,1,5.333333333333333,13.366666666666667,0.461002,True,3832,kʰarvá,11533,vā́ma,9,34,18,64,0.5,0.53125,0.5925925925925926,0.3931372549019608,0,0.06372549019607843,233,97
674,MOUTH,0.452406,0.295301,1,9.366666666666667,17.25,0.452406,True,1533-2,āsíya,10158,múkʰa,19,37,22,75,0.8636363636363636,0.49333333333333335,0.4929824561403509,0.46621621621621623,0.0543859649122807,0,116,98
1291,BACK,0.452047,0.304285,1,5.166666666666667,13.166666666666666,0.452047,True,5582,*ḍʰākka,8370,pr̩ṣṭí,15,19,17,37,0.8823529411764706,0.5135135135135135,0.34444444444444444,0.6929824561403508,0.13333333333333333,0,111,99
689,BETWEEN,0.45,0.232379,0.6,6.0,3.0,0.75,False,9804,mádʰya,12042,*vīcya,6,4,8,5,0.75,0.8,1.0,0.75,0,0.25,200,100
757,BUTTON,0.45,0.230797,0.6,3.0,4.5,0.75,True,5458,*ṭikka,12045,vīṭā,5,5,6,11,0.8333333333333334,0.45454545454545453,0.6,0.9,0,0,206,101
2627,ORANGE (FRUIT),0.45,0.123238,0.6,3.0,3.0,0.75,False,7073,nāraŋgá,2763,kámala,3,4,8,5,0.375,0.8,1.0,0.75,0,0.25,500,102
975,SPINACH,0.45,0.244949,0.6,4.0,3.0,0.75,False,8126,pālakyā,8126-2,pālaŋkī,4,4,6,4,0.6666666666666666,1.0,1.0,0.75,0,0.25,179,103
3069,FALSE,0.449949,0.261478,0.8185714285714285,4.5,4.0928571428571425,0.549675,True,5001,cʰala,5407,*jʰūṭṭʰa,6,11,7,15,0.8571428571428571,0.7333333333333333,0.75,0.37207792207792206,0,0.022727272727272728,157,104
1536,UNDERSTAND,0.449679,0.360546,0.9,4.5,8.416666666666666,0.499644,True,7848,*paribudʰyatē,9279,búdʰyatē,9,13,13,14,0.6923076923076923,0.9285714285714286,0.5,0.6474358974358974,0.14814814814814814,0,66,105
1446,COME,0.448549,0.244987,1,6.083333333333333,14.999999999999998,0.448549,True,10452,yā́ti,1200,āpayati,19,26,23,72,0.8260869565217391,0.3611111111111111,0.3201754385964912,0.5769230769230769,0,0,177,106
759,SILVER,0.444293,0.188242,1,5.833333333333333,12.166666666666668,0.444293,True,10805,rū́pya,4669,candrikā,8,23,16,41,0.5,0.5609756097560976,0.7291666666666666,0.5289855072463768,0,0.3695652173913043,289,107
1042,CARPENTER,0.439444,0.43578,0.8666666666666666,9.5,4.333333333333333,0.507051,True,5621,tákṣan,11375,vardʰaki,10,13,11,16,0.9090909090909091,0.8125,0.95,0.3333333333333333,0,0.2692307692307692,29,108
86,SIEVE,0.433333,0.413167,1,7.0,5.0,0.433333,True,7843,paripavana,4771,cālana,10,15,11,15,0.9090909090909091,1.0,0.7,0.3333333333333333,0,0.16666666666666666,37,109
503,FROG,0.43125,0.259181,0.9,4.5,6.333333333333333,0.479167,True,9746,maṇḍū́ka,6198,dardurá,8,16,14,20,0.5714285714285714,0.8,0.5625,0.3958333333333333,0,0,162,110
1375,WINDOW,0.429167,0.1653,0.8,4.0,5.25,0.536458,True,6651,*dvara,3770,kʰaṭakkikā,6,8,14,13,0.42857142857142855,0.6153846153846154,0.6666666666666666,0.65625,0.25,0,351,111
1972,YOUNG GOAT (KID),0.428571,0.311805,0.8,4.0,4.0,0.535714,True,4963,cʰagalá,8015,*paṣṭʰa,7,8,9,9,0.7777777777777778,0.8888888888888888,0.5714285714285714,0.5,0,0,105,112
2042,WALNUT,0.427778,0.241096,1,5.333333333333333,6.0,0.427778,True,12079,*vr̩mra,48,akṣōṭa,15,6,17,6,0.8823529411764706,1.0,0.3555555555555555,1.0,0.5,0,183,113
1571,SELL,0.425926,0.278834,0.8,4.0,5.083333333333333,0.532407,True,3594,krīṇā́ti,12100,*vētyayati,8,9,12,14,0.6666666666666666,0.6428571428571429,0.5,0.5648148148148148,0,0,143,114
1098,WEIGH,0.425926,0.416086,0.8333333333333333,8.0,4.166666666666666,0.511111,True,5979,tōláyati,10525,*yōkṣati,9,10,10,11,0.9,0.9090909090909091,0.8888888888888888,0.41666666666666663,0,0.2833333333333333,35,115
322,FIG,0.425,0.285099,0.6,3.0,5.5,0.708333,True,2749,kapittʰa,174,añjīra,6,6,10,8,0.6,0.75,0.5,0.9166666666666666,0,0,132,116
1256,HEAD,0.423799,0.306406,1,10.0,17.876190476190477,0.423799,True,12497,śīrṣá,9926,masta,19,46,22,76,0.8636363636363636,0.6052631578947368,0.5263157894736842,0.3886128364389234,0.05263157894736842,0.014699792960662527,110,117
1236,WHAT,0.420615,0.10081,0.9666666666666668,6.5,4.833333333333334,0.435119,True,3164,kím,3196-2,*kādr̥k,7,20,18,71,0.3888888888888889,0.28169014084507044,0.9285714285714286,0.2416666666666667,0,0.29999999999999993,620,118
1216,MOTHER,0.418886,0.282413,1,9.0,15.75952380952381,0.418886,True,1351,āryikā,10016,mātŕ̩,20,35,22,70,0.9090909090909091,0.5,0.45,0.4502721088435374,0.0625,0,137,119
977,ARROW,0.416667,0.284901,1,9.0,5.333333333333333,0.416667,True,3023,kā́ṇḍa,9203,bāṇá,12,12,14,22,0.8571428571428571,0.5454545454545454,0.75,0.4444444444444444,0.08333333333333333,0.27777777777777773,134,120
2006,FILL,0.416667,0.300669,1,5.5,6.333333333333334,0.416667,True,8335,pūráyati,9397,bʰárati,9,12,12,14,0.75,0.8571428571428571,0.6111111111111112,0.5277777777777778,0.05555555555555555,0.25,114,121
1052,LIGHT (WEIGHT),0.4125,0.119078,0.6,4.0,3.0,0.6875,False,2046,udbʰūta,10896,lagʰú,8,3,9,8,0.8888888888888888,0.375,0.5,1.0,0.125,0,527,122
78,THAT,0.409804,0.172451,1,5.0,10.5,0.409804,True,12815,sá,972,asáu,10,17,16,60,0.625,0.2833333333333333,0.5,0.6176470588235294,0.03333333333333333,0.2647058823529412,336,123
1869,BUY,0.407323,0.34222,1,5.5,5.7,0.407323,True,4236-2,gr̩hṇā́ti,3594,krīṇā́ti,11,12,11,17,1.0,0.7058823529411765,0.5,0.47500000000000003,0.09090909090909091,0.06944444444444443,81,124
